Date_Time,Open,High,Low,Close,Volume
2019-07-02 03:00:00,1.12934,1.13214,1.12896,1.12980,4209
2019-07-02 07:00:00,1.12983,1.13120,1.12863,1.13067,4016
2019-07-02 11:00:00,1.13064,1.13068,1.12822,1.12860,2682
2019-07-02 15:00:00,1.12860,1.12944,1.12850,1.12932,724
2019-07-02 19:00:00,1.12934,1.12952,1.12862,1.12884,950
2019-07-02 23:00:00,1.12882,1.12904,1.12689,1.12885,3159
2019-07-03 03:00:00,1.12882,1.13001,1.12768,1.12827,3639
2019-07-03 07:00:00,1.12830,1.13123,1.12719,1.12812,5583
2019-07-03 11:00:00,1.12814,1.12848,1.12756,1.12770,538
2019-07-03 15:00:00,1.12780,1.12890,1.12779,1.12868,412
2019-07-03 19:00:00,1.12866,1.12952,1.12820,1.12858,513
2019-07-03 23:00:00,1.12861,1.12900,1.12790,1.12798,1693
2019-07-04 03:00:00,1.12796,1.12902,1.12774,1.12832,1677
2019-07-04 07:00:00,1.12830,1.12846,1.12733,1.12812,1262
2019-07-04 11:00:00,1.12814,1.12857,1.12814,1.12847,174
2019-07-04 15:00:00,1.12841,1.12878,1.12798,1.12802,311
2019-07-04 19:00:00,1.12800,1.12846,1.12780,1.12810,311
2019-07-04 23:00:00,1.12808,1.12819,1.12614,1.12623,2114
2019-07-05 03:00:00,1.12621,1.12705,1.12327,1.12442,5732
2019-07-05 07:00:00,1.12440,1.12440,1.12076,1.12188,5558
2019-07-05 11:00:00,1.12192,1.12283,1.12160,1.12255,1135
2019-07-07 15:00:00,1.12248,1.12298,1.12198,1.12212,539
2019-07-07 19:00:00,1.12214,1.12310,1.12210,1.12310,579
2019-07-07 23:00:00,1.12308,1.12344,1.12198,1.12313,2119
2019-07-08 03:00:00,1.12311,1.12326,1.12128,1.12234,2329
2019-07-08 07:00:00,1.12232,1.12244,1.12071,1.12147,2687
2019-07-08 11:00:00,1.12150,1.12208,1.12084,1.12144,838
2019-07-08 15:00:00,1.12144,1.12188,1.12132,1.12154,413
2019-07-08 19:00:00,1.12158,1.12182,1.12098,1.12177,412
2019-07-08 23:00:00,1.12174,1.12178,1.11962,1.11988,2202
2019-07-09 03:00:00,1.11990,1.12094,1.11935,1.12047,2231
2019-07-09 07:00:00,1.12045,1.12112,1.12000,1.12086,3029
2019-07-09 11:00:00,1.12084,1.12139,1.12034,1.12078,982
2019-07-09 15:00:00,1.12075,1.12088,1.12020,1.12038,349
2019-07-09 19:00:00,1.12035,1.12104,1.12026,1.12074,401
2019-07-09 23:00:00,1.12072,1.12268,1.12038,1.12254,2559
2019-07-10 03:00:00,1.12252,1.12554,1.12122,1.12502,5154
2019-07-10 07:00:00,1.12504,1.12643,1.12360,1.12592,6005
2019-07-10 11:00:00,1.12595,1.12619,1.12505,1.12505,1906
2019-07-10 15:00:00,1.12516,1.12652,1.12516,1.12610,790
2019-07-10 19:00:00,1.12612,1.12808,1.12580,1.12758,1171
2019-07-10 23:00:00,1.12760,1.12790,1.12669,1.12736,2110
2019-07-11 03:00:00,1.12734,1.12858,1.12622,1.12676,5291
2019-07-11 07:00:00,1.12678,1.12726,1.12454,1.12546,4718
2019-07-11 11:00:00,1.12548,1.12609,1.12457,1.12537,2496
2019-07-11 15:00:00,1.12542,1.12603,1.12494,1.12588,651
2019-07-11 19:00:00,1.12585,1.12738,1.12580,1.12712,797
2019-07-11 23:00:00,1.12710,1.12750,1.12614,1.12622,2449
2019-07-12 03:00:00,1.12624,1.12670,1.12382,1.12454,3871
2019-07-12 07:00:00,1.12452,1.12678,1.12412,1.12678,3630
2019-07-12 11:00:00,1.12676,1.12742,1.12638,1.12706,1273
2019-07-14 15:00:00,1.12705,1.12746,1.12653,1.12742,600
2019-07-14 19:00:00,1.12744,1.12746,1.12642,1.12722,1211
2019-07-14 23:00:00,1.12720,1.12838,1.12698,1.12730,2075
2019-07-15 03:00:00,1.12727,1.12839,1.12615,1.12656,2142
2019-07-15 07:00:00,1.12654,1.12710,1.12532,1.12590,2594
2019-07-15 11:00:00,1.12592,1.12600,1.12541,1.12578,561
2019-07-15 15:00:00,1.12578,1.12632,1.12576,1.12586,504
2019-07-15 19:00:00,1.12583,1.12635,1.12554,1.12600,620
2019-07-15 23:00:00,1.12598,1.12619,1.12362,1.12452,2041
2019-07-16 03:00:00,1.12450,1.12456,1.12092,1.12195,3696
2019-07-16 07:00:00,1.12193,1.12244,1.12076,1.12124,3122
2019-07-16 11:00:00,1.12128,1.12200,1.12020,1.12102,2038
2019-07-16 15:00:00,1.12105,1.12129,1.12070,1.12116,539
2019-07-16 19:00:00,1.12118,1.12156,1.12078,1.12156,652
2019-07-16 23:00:00,1.12154,1.12174,1.11998,1.12108,2133
2019-07-17 03:00:00,1.12110,1.12222,1.12098,1.12116,2051
2019-07-17 07:00:00,1.12113,1.12336,1.12113,1.12247,2663
2019-07-17 11:00:00,1.12244,1.12311,1.12192,1.12242,1215
2019-07-17 15:00:00,1.12246,1.12388,1.12245,1.12376,619
2019-07-17 19:00:00,1.12378,1.12418,1.12328,1.12366,953
2019-07-17 23:00:00,1.12364,1.12439,1.12340,1.12395,2294
2019-07-18 03:00:00,1.12398,1.12400,1.12052,1.12168,5663
2019-07-18 07:00:00,1.12166,1.12298,1.12132,1.12242,3101
2019-07-18 11:00:00,1.12244,1.12804,1.12223,1.12770,4729
2019-07-18 15:00:00,1.12770,1.12821,1.12402,1.12610,2559
2019-07-18 19:00:00,1.12612,1.12682,1.12585,1.12595,926
2019-07-18 23:00:00,1.12597,1.12655,1.12504,1.12512,2250
2019-07-19 03:00:00,1.12510,1.12524,1.12171,1.12256,2873
2019-07-19 07:00:00,1.12254,1.12388,1.12142,1.12288,4162
2019-07-19 11:00:00,1.12286,1.12300,1.12036,1.12206,3551
2019-07-21 15:00:00,1.12175,1.12202,1.12106,1.12116,806
2019-07-21 19:00:00,1.12114,1.12209,1.12078,1.12180,941
2019-07-21 23:00:00,1.12178,1.12239,1.12121,1.12174,1930
2019-07-22 03:00:00,1.12176,1.12243,1.12070,1.12180,2017
2019-07-22 07:00:00,1.12178,1.12254,1.12123,1.12185,2425
2019-07-22 11:00:00,1.12182,1.12198,1.12063,1.12089,1085
2019-07-22 15:00:00,1.12094,1.12096,1.12034,1.12046,521
2019-07-22 19:00:00,1.12048,1.12048,1.11899,1.11922,933
2019-07-22 23:00:00,1.11920,1.11958,1.11812,1.11830,1942
2019-07-23 03:00:00,1.11828,1.11848,1.11682,1.11690,2326
2019-07-23 07:00:00,1.11692,1.11695,1.11476,1.11506,3025
2019-07-23 11:00:00,1.11504,1.11576,1.11460,1.11515,1435
2019-07-23 15:00:00,1.11518,1.11550,1.11442,1.11484,547
2019-07-23 19:00:00,1.11487,1.11502,1.11429,1.11454,528
2019-07-23 23:00:00,1.11452,1.11556,1.11270,1.11385,3766
2019-07-24 03:00:00,1.11382,1.11553,1.11357,1.11418,3105
2019-07-24 07:00:00,1.11415,1.11558,1.11390,1.11454,3013
2019-07-24 11:00:00,1.11452,1.11462,1.11329,1.11394,1199
2019-07-24 15:00:00,1.11409,1.11434,1.11348,1.11361,525
2019-07-24 19:00:00,1.11364,1.11410,1.11339,1.11347,545
2019-07-24 23:00:00,1.11349,1.11371,1.11224,1.11292,1599
2019-07-25 03:00:00,1.11294,1.11618,1.11014,1.11547,10417
2019-07-25 07:00:00,1.11549,1.11877,1.11325,1.11337,10404
2019-07-25 11:00:00,1.11334,1.11514,1.11266,1.11474,1845
2019-07-25 15:00:00,1.11463,1.11498,1.11425,1.11466,455
2019-07-25 19:00:00,1.11468,1.11512,1.11456,1.11474,460
2019-07-25 23:00:00,1.11478,1.11483,1.11320,1.11356,2353
2019-07-26 03:00:00,1.11358,1.11472,1.11256,1.11333,2789
2019-07-26 07:00:00,1.11336,1.11418,1.11120,1.11219,4763
2019-07-26 11:00:00,1.11217,1.11327,1.11191,1.11280,1271
2019-07-28 15:00:00,1.11252,1.11375,1.11238,1.11366,497
2019-07-28 19:00:00,1.11368,1.11388,1.11259,1.11268,420
2019-07-28 23:00:00,1.11270,1.11287,1.11171,1.11233,1389
2019-07-29 03:00:00,1.11231,1.11284,1.11130,1.11232,2149
2019-07-29 07:00:00,1.11234,1.11436,1.11178,1.11401,3305
2019-07-29 11:00:00,1.11403,1.11508,1.11393,1.11452,1068
2019-07-29 15:00:00,1.11450,1.11471,1.11404,1.11416,552
2019-07-29 19:00:00,1.11418,1.11444,1.11336,1.11370,1075
2019-07-29 23:00:00,1.11372,1.11494,1.11321,1.11468,2563
2019-07-30 03:00:00,1.11470,1.11598,1.11396,1.11540,3202
2019-07-30 07:00:00,1.11542,1.11550,1.11381,1.11522,3429
2019-07-30 11:00:00,1.11520,1.11612,1.11495,1.11557,1101
2019-07-30 15:00:00,1.11552,1.11592,1.11537,1.11537,522
2019-07-30 19:00:00,1.11539,1.11559,1.11480,1.11554,671
2019-07-30 23:00:00,1.11551,1.11620,1.11430,1.11444,2189
2019-07-31 03:00:00,1.11442,1.11528,1.11434,1.11508,1920
2019-07-31 07:00:00,1.11511,1.11518,1.11204,1.11282,4473
2019-07-31 11:00:00,1.11284,1.11389,1.10604,1.10766,19656
2019-07-31 15:00:00,1.10766,1.10823,1.10340,1.10416,2359
2019-07-31 19:00:00,1.10414,1.10532,1.10377,1.10532,1665
2019-07-31 23:00:00,1.10530,1.10537,1.10322,1.10473,3240
2019-08-01 03:00:00,1.10475,1.10502,1.10270,1.10297,4255
2019-08-01 07:00:00,1.10295,1.10698,1.10272,1.10684,6821
2019-08-01 11:00:00,1.10682,1.10958,1.10642,1.10850,11641
2019-08-01 15:00:00,1.10831,1.10966,1.10747,1.10890,1926
2019-08-01 19:00:00,1.10894,1.10947,1.10698,1.10826,3499
2019-08-01 23:00:00,1.10824,1.11152,1.10774,1.10960,5806
2019-08-02 03:00:00,1.10962,1.11070,1.10783,1.10853,6989
2019-08-02 07:00:00,1.10851,1.11158,1.10816,1.11142,8675
2019-08-02 11:00:00,1.11144,1.11164,1.11040,1.11084,2358
2019-08-04 15:00:00,1.11045,1.11326,1.11045,1.11258,1463
2019-08-04 19:00:00,1.11256,1.11320,1.11122,1.11276,3957
2019-08-04 23:00:00,1.11279,1.11475,1.11144,1.11468,4769
2019-08-05 03:00:00,1.11466,1.11844,1.11417,1.11772,4679
2019-08-05 07:00:00,1.11769,1.12132,1.11702,1.12110,6759
2019-08-05 11:00:00,1.12113,1.12119,1.11937,1.12030,3068
2019-08-05 15:00:00,1.12048,1.12496,1.12002,1.12428,2801
2019-08-05 19:00:00,1.12426,1.12426,1.11902,1.12028,3942
2019-08-05 23:00:00,1.12030,1.12187,1.11968,1.11992,5397
2019-08-06 03:00:00,1.11990,1.12052,1.11776,1.11798,2990
2019-08-06 07:00:00,1.11795,1.12058,1.11676,1.11976,5758
2019-08-06 11:00:00,1.11973,1.12066,1.11909,1.12018,2481
2019-08-06 15:00:00,1.12004,1.12176,1.12002,1.12091,1069
2019-08-06 19:00:00,1.12088,1.12196,1.12056,1.12112,2861
2019-08-06 23:00:00,1.12114,1.12121,1.11870,1.11908,3357
2019-08-07 03:00:00,1.11906,1.12086,1.11795,1.12070,4989
2019-08-07 07:00:00,1.12072,1.12418,1.12037,1.12272,10872
2019-08-07 11:00:00,1.12274,1.12311,1.11988,1.11990,5729
2019-08-07 15:00:00,1.11985,1.12138,1.11976,1.12104,1331
2019-08-07 19:00:00,1.12102,1.12124,1.12012,1.12096,1862
2019-08-07 23:00:00,1.12098,1.12278,1.12004,1.12147,2973
2019-08-08 03:00:00,1.12144,1.12206,1.11813,1.12042,3602
2019-08-08 07:00:00,1.12045,1.12313,1.11872,1.12050,9911
2019-08-08 11:00:00,1.12053,1.12106,1.11773,1.11796,3593
2019-08-08 15:00:00,1.11837,1.11946,1.11803,1.11928,1092
2019-08-08 19:00:00,1.11925,1.11971,1.11897,1.11950,841
2019-08-08 23:00:00,1.11952,1.11982,1.11834,1.11942,2583
2019-08-09 03:00:00,1.11944,1.12081,1.11935,1.12018,3307
2019-08-09 07:00:00,1.12020,1.12231,1.11883,1.12112,6495
2019-08-09 11:00:00,1.12110,1.12124,1.11996,1.12001,2104
2019-08-11 15:00:00,1.11980,1.12080,1.11980,1.12052,585
2019-08-11 19:00:00,1.12054,1.12099,1.12034,1.12094,785
2019-08-11 23:00:00,1.12092,1.12112,1.11620,1.11760,4253
2019-08-12 03:00:00,1.11758,1.12140,1.11730,1.12095,4072
2019-08-12 07:00:00,1.12092,1.12308,1.12080,1.12123,3895
2019-08-12 11:00:00,1.12120,1.12234,1.12100,1.12138,1449
2019-08-12 15:00:00,1.12130,1.12204,1.12060,1.12060,946
2019-08-12 19:00:00,1.12058,1.12100,1.11821,1.11901,1455
2019-08-12 23:00:00,1.11899,1.11986,1.11858,1.11920,2949
2019-08-13 03:00:00,1.11922,1.12285,1.11844,1.12168,4725
2019-08-13 07:00:00,1.12171,1.12194,1.11700,1.11798,12047
2019-08-13 11:00:00,1.11795,1.11862,1.11710,1.11716,2385
2019-08-13 15:00:00,1.11712,1.11784,1.11705,1.11780,902
2019-08-13 19:00:00,1.11778,1.11796,1.11692,1.11720,1244
2019-08-13 23:00:00,1.11718,1.11854,1.11650,1.11763,2552
2019-08-14 03:00:00,1.11760,1.11908,1.11659,1.11776,5558
2019-08-14 07:00:00,1.11773,1.11804,1.11358,1.11444,5907
2019-08-14 11:00:00,1.11442,1.11463,1.11307,1.11392,2353
2019-08-14 15:00:00,1.11392,1.11453,1.11347,1.11420,867
2019-08-14 19:00:00,1.11422,1.11518,1.11392,1.11512,1109
2019-08-14 23:00:00,1.11514,1.11538,1.11406,1.11484,3755
2019-08-15 03:00:00,1.11481,1.11584,1.11352,1.11421,7689
2019-08-15 07:00:00,1.11423,1.11448,1.10914,1.10997,8363
2019-08-15 11:00:00,1.10995,1.11191,1.10964,1.11099,2526
2019-08-15 15:00:00,1.11055,1.11123,1.11000,1.11038,965
2019-08-15 19:00:00,1.11040,1.11044,1.10957,1.11036,743
2019-08-15 23:00:00,1.11033,1.11064,1.10817,1.10842,2749
2019-08-16 03:00:00,1.10838,1.10864,1.10665,1.10739,3484
2019-08-16 07:00:00,1.10742,1.11070,1.10687,1.10934,6029
2019-08-16 11:00:00,1.10936,1.11032,1.10892,1.10904,1616
2019-08-18 15:00:00,1.10942,1.11014,1.10879,1.10910,972
2019-08-18 19:00:00,1.10907,1.10944,1.10876,1.10917,528
2019-08-18 23:00:00,1.10920,1.11102,1.10876,1.11023,2512
2019-08-19 03:00:00,1.11026,1.11139,1.10956,1.10994,3302
2019-08-19 07:00:00,1.10992,1.11036,1.10929,1.10936,2016
2019-08-19 11:00:00,1.10934,1.10966,1.10764,1.10782,1201
2019-08-19 15:00:00,1.10784,1.10880,1.10784,1.10848,570
2019-08-19 19:00:00,1.10846,1.10884,1.10839,1.10867,596
2019-08-19 23:00:00,1.10870,1.10874,1.10712,1.10783,2087
2019-08-20 03:00:00,1.10780,1.10846,1.10746,1.10774,2373
2019-08-20 07:00:00,1.10776,1.11000,1.10657,1.10988,4576
2019-08-20 11:00:00,1.10990,1.11068,1.10964,1.11008,1243
2019-08-20 15:00:00,1.10998,1.11031,1.10917,1.10924,683
2019-08-20 19:00:00,1.10928,1.11052,1.10913,1.10941,638
2019-08-20 23:00:00,1.10939,1.11060,1.10879,1.10980,1716
2019-08-21 03:00:00,1.10982,1.11072,1.10942,1.11034,2125
2019-08-21 07:00:00,1.11031,1.11046,1.10923,1.11031,2233
2019-08-21 11:00:00,1.11028,1.11050,1.10809,1.10845,2503
2019-08-21 15:00:00,1.10858,1.10920,1.10842,1.10862,395
2019-08-21 19:00:00,1.10859,1.10902,1.10815,1.10819,432
2019-08-21 23:00:00,1.10816,1.11132,1.10758,1.10988,4481
2019-08-22 03:00:00,1.10986,1.10994,1.10637,1.10799,5481
2019-08-22 07:00:00,1.10801,1.10989,1.10678,1.10820,4737
2019-08-22 11:00:00,1.10818,1.10894,1.10786,1.10796,859
2019-08-22 15:00:00,1.10816,1.10857,1.10794,1.10794,521
2019-08-22 19:00:00,1.10796,1.10804,1.10608,1.10696,823
2019-08-22 23:00:00,1.10693,1.10740,1.10656,1.10676,1986
2019-08-23 03:00:00,1.10678,1.10732,1.10518,1.10634,4278
2019-08-23 07:00:00,1.10632,1.11478,1.10531,1.11386,12346
2019-08-23 11:00:00,1.11388,1.11532,1.11336,1.11434,3293
2019-08-25 15:00:00,1.11522,1.11641,1.11360,1.11432,3285
2019-08-25 19:00:00,1.11430,1.11483,1.11323,1.11432,2704
2019-08-25 23:00:00,1.11430,1.11530,1.11108,1.11147,7662
2019-08-26 03:00:00,1.11144,1.11245,1.11066,1.11114,4635
2019-08-26 07:00:00,1.11117,1.11243,1.11073,1.11098,4919
2019-08-26 11:00:00,1.11096,1.11096,1.10944,1.11002,1868
2019-08-26 15:00:00,1.11026,1.11056,1.10984,1.11036,652
2019-08-26 19:00:00,1.11038,1.11072,1.10981,1.10986,952
2019-08-26 23:00:00,1.10988,1.11160,1.10982,1.11134,3199
2019-08-27 03:00:00,1.11131,1.11154,1.11002,1.11086,3520
2019-08-27 07:00:00,1.11089,1.11091,1.10858,1.10968,5139
2019-08-27 11:00:00,1.10966,1.10968,1.10873,1.10902,1106
2019-08-27 15:00:00,1.10909,1.10951,1.10862,1.10884,710
2019-08-27 19:00:00,1.10886,1.10904,1.10844,1.10868,839
2019-08-27 23:00:00,1.10870,1.10981,1.10827,1.10888,2809
2019-08-28 03:00:00,1.10891,1.10978,1.10802,1.10818,3385
2019-08-28 07:00:00,1.10815,1.10860,1.10732,1.10788,3940
2019-08-28 11:00:00,1.10786,1.10858,1.10749,1.10777,1449
2019-08-28 15:00:00,1.10782,1.10868,1.10782,1.10852,775
2019-08-28 19:00:00,1.10850,1.10876,1.10805,1.10812,583
2019-08-28 23:00:00,1.10814,1.10859,1.10748,1.10766,3123
2019-08-29 03:00:00,1.10764,1.10819,1.10692,1.10705,2903
2019-08-29 07:00:00,1.10708,1.10925,1.10501,1.10530,6638
2019-08-29 11:00:00,1.10528,1.10584,1.10420,1.10568,1797
2019-08-29 15:00:00,1.10568,1.10604,1.10521,1.10538,728
2019-08-29 19:00:00,1.10541,1.10542,1.10424,1.10450,757
2019-08-29 23:00:00,1.10448,1.10517,1.10334,1.10383,3618
2019-08-30 03:00:00,1.10385,1.10458,1.10342,1.10382,2866
2019-08-30 07:00:00,1.10385,1.10495,1.09848,1.09874,6468
2019-08-30 11:00:00,1.09872,1.09948,1.09632,1.09905,3073
2019-09-01 15:00:00,1.09894,1.09968,1.09842,1.09877,1031
2019-09-01 19:00:00,1.09880,1.09932,1.09848,1.09881,651
2019-09-01 23:00:00,1.09883,1.09926,1.09702,1.09728,2394
2019-09-02 03:00:00,1.09730,1.09752,1.09580,1.09656,2319
2019-09-02 07:00:00,1.09659,1.09755,1.09604,1.09737,1648
2019-09-02 11:00:00,1.09734,1.09738,1.09638,1.09698,434
2019-09-02 15:00:00,1.09698,1.09724,1.09514,1.09536,791
2019-09-02 19:00:00,1.09538,1.09538,1.09308,1.09406,1694
2019-09-02 23:00:00,1.09404,1.09514,1.09329,1.09492,4370
2019-09-03 03:00:00,1.09490,1.09490,1.09262,1.09399,3747
2019-09-03 07:00:00,1.09402,1.09788,1.09284,1.09702,7108
2019-09-03 11:00:00,1.09704,1.09756,1.09648,1.09739,1205
2019-09-03 15:00:00,1.09729,1.09793,1.09688,1.09745,797
2019-09-03 19:00:00,1.09742,1.09797,1.09726,1.09748,819
2019-09-03 23:00:00,1.09746,1.10128,1.09732,1.10072,3955
2019-09-04 03:00:00,1.10070,1.10234,1.10036,1.10163,3862
2019-09-04 07:00:00,1.10166,1.10328,1.10100,1.10262,4249
2019-09-04 11:00:00,1.10258,1.10383,1.10222,1.10348,1691
2019-09-04 15:00:00,1.10352,1.10376,1.10310,1.10342,554
2019-09-04 19:00:00,1.10344,1.10392,1.10246,1.10269,1534
2019-09-04 23:00:00,1.10266,1.10444,1.10167,1.10378,3471
2019-09-05 03:00:00,1.10374,1.10672,1.10357,1.10600,4496
2019-09-05 07:00:00,1.10597,1.10848,1.10352,1.10414,5871
2019-09-05 11:00:00,1.10416,1.10434,1.10322,1.10346,1044
2019-09-05 15:00:00,1.10346,1.10387,1.10298,1.10303,488
2019-09-05 19:00:00,1.10305,1.10382,1.10301,1.10378,535
2019-09-05 23:00:00,1.10376,1.10516,1.10363,1.10374,3406
2019-09-06 03:00:00,1.10376,1.10466,1.10204,1.10402,5327
2019-09-06 07:00:00,1.10405,1.10574,1.10270,1.10355,5132
2019-09-06 11:00:00,1.10358,1.10394,1.10247,1.10279,2028
2019-09-08 15:00:00,1.10256,1.10280,1.10156,1.10178,530
2019-09-08 19:00:00,1.10175,1.10296,1.10158,1.10274,705
2019-09-08 23:00:00,1.10272,1.10370,1.10227,1.10339,2059
2019-09-09 03:00:00,1.10337,1.10592,1.10212,1.10433,3888
2019-09-09 07:00:00,1.10436,1.10680,1.10422,1.10599,4222
2019-09-09 11:00:00,1.10601,1.10603,1.10450,1.10472,1159
2019-09-09 15:00:00,1.10472,1.10524,1.10428,1.10430,742
2019-09-09 19:00:00,1.10428,1.10470,1.10405,1.10428,721
2019-09-09 23:00:00,1.10431,1.10594,1.10366,1.10383,3011
2019-09-10 03:00:00,1.10380,1.10470,1.10326,1.10400,2804
2019-09-10 07:00:00,1.10402,1.10522,1.10306,1.10412,3899
2019-09-10 11:00:00,1.10410,1.10488,1.10364,1.10431,1235
2019-09-10 15:00:00,1.10445,1.10553,1.10382,1.10470,1151
2019-09-10 19:00:00,1.10472,1.10556,1.10438,1.10531,878
2019-09-10 23:00:00,1.10528,1.10534,1.10232,1.10256,2330
2019-09-11 03:00:00,1.10258,1.10278,1.09968,1.10006,3343
2019-09-11 07:00:00,1.10010,1.10082,1.09854,1.10070,3639
2019-09-11 11:00:00,1.10068,1.10140,1.10047,1.10104,1111
2019-09-11 15:00:00,1.10096,1.10144,1.10078,1.10106,688
2019-09-11 19:00:00,1.10108,1.10152,1.10088,1.10140,636
2019-09-11 23:00:00,1.10142,1.10326,1.10058,1.10272,2485
2019-09-12 03:00:00,1.10270,1.10692,1.09268,1.09462,14373
2019-09-12 07:00:00,1.09460,1.10796,1.09404,1.10678,18895
2019-09-12 11:00:00,1.10676,1.10873,1.10616,1.10638,2529
2019-09-12 15:00:00,1.10663,1.10675,1.10556,1.10642,682
2019-09-12 19:00:00,1.10640,1.10732,1.10629,1.10694,551
2019-09-12 23:00:00,1.10692,1.11096,1.10680,1.10924,6210
2019-09-13 03:00:00,1.10928,1.11066,1.10792,1.10876,4337
2019-09-13 07:00:00,1.10872,1.10883,1.10609,1.10759,4830
2019-09-13 11:00:00,1.10756,1.10800,1.10670,1.10743,1846
2019-09-15 15:00:00,1.10748,1.10864,1.10704,1.10758,1720
2019-09-15 19:00:00,1.10760,1.10797,1.10703,1.10733,901
2019-09-15 23:00:00,1.10731,1.10822,1.10583,1.10594,3098
2019-09-16 03:00:00,1.10592,1.10694,1.10249,1.10268,3958
2019-09-16 07:00:00,1.10270,1.10272,1.09937,1.10026,4873
2019-09-16 11:00:00,1.10024,1.10114,1.09944,1.10033,1759
2019-09-16 15:00:00,1.10006,1.10118,1.09980,1.10090,954
2019-09-16 19:00:00,1.10093,1.10136,1.10014,1.10128,1442
2019-09-16 23:00:00,1.10130,1.10228,1.09903,1.10149,3749
2019-09-17 03:00:00,1.10152,1.10323,1.10068,1.10270,3405
2019-09-17 07:00:00,1.10268,1.10714,1.10208,1.10696,6970
2019-09-17 11:00:00,1.10694,1.10746,1.10652,1.10724,1565
2019-09-17 15:00:00,1.10718,1.10756,1.10684,1.10698,662
2019-09-17 19:00:00,1.10701,1.10719,1.10644,1.10644,612
2019-09-17 23:00:00,1.10646,1.10687,1.10412,1.10421,3200
2019-09-18 03:00:00,1.10419,1.10576,1.10368,1.10566,2975
2019-09-18 07:00:00,1.10564,1.10684,1.10512,1.10632,3132
2019-09-18 11:00:00,1.10634,1.10680,1.10139,1.10297,9990
2019-09-18 15:00:00,1.10290,1.10363,1.10229,1.10254,749
2019-09-18 19:00:00,1.10252,1.10398,1.10244,1.10390,1698
2019-09-18 23:00:00,1.10392,1.10647,1.10350,1.10589,4462
2019-09-19 03:00:00,1.10592,1.10734,1.10561,1.10670,3845
2019-09-19 07:00:00,1.10668,1.10700,1.10387,1.10456,3454
2019-09-19 11:00:00,1.10458,1.10619,1.10399,1.10408,2417
2019-09-19 15:00:00,1.10413,1.10520,1.10398,1.10507,743
2019-09-19 19:00:00,1.10505,1.10596,1.10502,1.10582,773
2019-09-19 23:00:00,1.10580,1.10676,1.10460,1.10476,2878
2019-09-20 03:00:00,1.10478,1.10542,1.10192,1.10258,3471
2019-09-20 07:00:00,1.10260,1.10262,1.09964,1.10072,5305
2019-09-20 11:00:00,1.10070,1.10218,1.10059,1.10182,2806
2019-09-22 15:00:00,1.10163,1.10199,1.10100,1.10170,719
2019-09-22 19:00:00,1.10172,1.10252,1.10159,1.10226,646
2019-09-22 23:00:00,1.10224,1.10255,1.09662,1.09778,5824
2019-09-23 03:00:00,1.09775,1.09960,1.09666,1.09866,3611
2019-09-23 07:00:00,1.09868,1.09998,1.09800,1.09872,4685
2019-09-23 11:00:00,1.09870,1.09982,1.09861,1.09932,1423
2019-09-23 15:00:00,1.09937,1.09978,1.09894,1.09915,596
2019-09-23 19:00:00,1.09912,1.09936,1.09869,1.09904,696
2019-09-23 23:00:00,1.09902,1.09964,1.09839,1.09942,2932
2019-09-24 03:00:00,1.09944,1.10086,1.09871,1.10067,2776
2019-09-24 07:00:00,1.10064,1.10188,1.09942,1.10144,4966
2019-09-24 11:00:00,1.10142,1.10242,1.09985,1.10200,3844
2019-09-24 15:00:00,1.10205,1.10222,1.10070,1.10077,1131
2019-09-24 19:00:00,1.10080,1.10098,1.09958,1.09958,1329
2019-09-24 23:00:00,1.09960,1.10029,1.09926,1.10018,2444
2019-09-25 03:00:00,1.10016,1.10051,1.09773,1.09862,2927
2019-09-25 07:00:00,1.09860,1.09884,1.09398,1.09432,5810
2019-09-25 11:00:00,1.09430,1.09488,1.09376,1.09431,1883
2019-09-25 15:00:00,1.09431,1.09548,1.09424,1.09518,810
2019-09-25 19:00:00,1.09515,1.09650,1.09515,1.09622,974
2019-09-25 23:00:00,1.09619,1.09619,1.09332,1.09396,2274
2019-09-26 03:00:00,1.09394,1.09558,1.09226,1.09475,4328
2019-09-26 07:00:00,1.09472,1.09675,1.09222,1.09256,5932
2019-09-26 11:00:00,1.09253,1.09336,1.09088,1.09204,2188
2019-09-26 15:00:00,1.09194,1.09231,1.09048,1.09162,1278
2019-09-26 19:00:00,1.09160,1.09258,1.09118,1.09216,871
2019-09-26 23:00:00,1.09220,1.09287,1.09068,1.09239,3164
2019-09-27 03:00:00,1.09237,1.09485,1.09200,1.09374,3205
2019-09-27 07:00:00,1.09372,1.09587,1.09265,1.09443,5746
2019-09-27 11:00:00,1.09445,1.09477,1.09380,1.09404,1554
2019-09-27 15:00:00,1.09410,1.09410,1.09410,1.09410,1
2019-09-29 15:00:00,1.09420,1.09462,1.09356,1.09367,663
2019-09-29 19:00:00,1.09369,1.09374,1.09301,1.09366,686
2019-09-29 23:00:00,1.09364,1.09480,1.09310,1.09336,2447
2019-09-30 03:00:00,1.09334,1.09346,1.08847,1.08986,4042
2019-09-30 07:00:00,1.08984,1.09140,1.08910,1.09032,4830
2019-09-30 11:00:00,1.09029,1.09060,1.08934,1.08986,1462
2019-09-30 15:00:00,1.09002,1.09008,1.08948,1.08962,441
2019-09-30 19:00:00,1.08966,1.08972,1.08859,1.08912,1114
2019-09-30 23:00:00,1.08909,1.08956,1.08792,1.08936,3405
